scenario,engine_id,unit,max_cycle,first_cycle,final_rul,avg_sensor_2,avg_sensor_3,avg_sensor_4,avg_sensor_7,avg_sensor_11,avg_sensor_12,avg_sensor_15,avg_sensor_20,avg_sensor_21,scenario_description,conditions,fault_modes,end_of_life_flag
FD003,FD003-E009,9,406,1,0,642.4506650246306,1588.8191625615761,1404.5864039408866,559.3279310344828,47.44931034482758,527.0591625615763,8.335510837438424,39.2684236453202,23.557441625615763,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E010,10,481,1,0,642.1231185031185,1583.4549896049896,1397.8771725571726,553.84079002079,47.194428274428276,521.7493970893971,8.367913097713098,38.981081081081086,23.39613471933472,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E011,11,197,1,0,642.1689847715736,1584.8793401015228,1398.3817766497464,555.2526395939086,47.2151269035533,523.0849746192894,8.366457868020305,39.06878172588833,23.43725736040609,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E012,12,170,1,0,642.7249411764706,1591.298705882353,1410.2551764705884,553.2523529411765,47.58817647058824,521.2722352941176,8.448914117647059,38.79117647058823,23.272049411764705,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E013,13,185,1,0,642.8543243243244,1592.7194594594594,1412.8130270270271,553.0435675675676,47.64535135135135,521.1099459459459,8.456655135135135,38.74681081081081,23.239637837837837,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E014,14,207,1,0,642.5470531400965,1588.896811594203,1405.5792270531401,553.6228985507247,47.45526570048309,521.6163285024155,8.431219323671497,38.854541062801935,23.324217391304348,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E015,15,202,1,0,643.0111386138614,1593.633217821782,1415.68297029703,552.705198019802,47.73287128712872,520.8500495049506,8.470690594059405,38.69623762376238,23.217280693069306,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E016,16,344,1,0,642.3190988372093,1587.3898837209301,1402.1609593023256,558.1958430232557,47.358517441860464,525.9103779069768,8.348559011627907,39.216337209302324,23.531328488372093,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E017,17,312,1,0,642.171217948718,1584.3176923076924,1398.710737179487,555.3134294871795,47.23583333333333,523.1523076923077,8.368480128205128,39.05842948717949,23.44294903846154,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E018,18,447,1,0,642.1323042505593,1584.6739821029082,1398.3902684563757,555.0302684563759,47.230402684563764,522.8516331096197,8.366889261744966,39.05438478747204,23.42753937360179,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E019,19,229,1,0,642.4767248908297,1589.122401746725,1404.8665938864629,559.6508733624454,47.46165938864628,527.3346288209607,8.334201746724892,39.282227074235806,23.563723144104802,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E020,20,338,1,0,642.3247633136094,1587.2213313609468,1401.3189349112426,557.9342011834319,47.35455621301775,525.657100591716,8.347038165680473,39.20381656804734,23.5238550295858,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E021,21,220,1,0,642.3344090909092,1586.6654999999998,1401.8087272727273,557.2233181818182,47.356,524.9844090909091,8.345635454545455,39.16068181818182,23.49735727272727,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E022,22,192,1,0,642.6008333333333,1589.3648958333333,1406.6663020833332,553.5938541666667,47.44020833333334,521.6543229166667,8.432725,38.854791666666664,23.313379166666667,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E023,23,196,1,0,642.6322959183673,1589.4217346938774,1407.7328571428573,553.3939795918368,47.52913265306122,521.4467346938775,8.436638775510204,38.83816326530612,23.29038979591837,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E024,24,494,1,0,642.192085020243,1583.97995951417,1399.5942712550607,554.6808704453441,47.25943319838056,522.5602631578947,8.376918016194333,39.02497975708502,23.41657105263158,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E025,25,193,1,0,642.4248186528498,1587.9995854922279,1403.6641450777201,553.9296373056994,47.362124352331605,521.9187564766839,8.423150777202073,38.91284974093264,23.349816062176167,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E026,26,243,1,0,642.5441975308642,1588.9195884773662,1405.9093415637858,553.723950617284,47.444074074074074,521.6602469135803,8.427468312757203,38.8758024691358,23.323283127572015,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E027,27,320,1,0,642.1279999999999,1583.92228125,1398.11271875,554.1725,47.21665625,522.12784375,8.3779246875,39.00284375,23.40506125,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E028,28,200,1,0,642.66305,1590.60465,1408.88415,553.3847499999999,47.532,521.41715,8.441393,38.82145,23.286469,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E029,29,223,1,0,642.74067264574,1591.383856502242,1409.942735426009,553.2508071748879,47.56295964125561,521.358071748879,8.44636860986547,38.800403587443945,23.279174887892378,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E030,30,218,1,0,642.4937155963303,1588.5901834862384,1404.0575229357796,553.8644495412844,47.4147247706422,521.8256880733945,8.425047247706422,38.88467889908257,23.332990366972478,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E031,31,183,1,0,642.952568306011,1592.0410382513662,1413.4378142076503,552.8005464480874,47.69754098360656,520.9480327868853,8.461626229508196,38.73743169398907,23.238279781420765,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E032,32,189,1,0,642.6489947089947,1590.343492063492,1407.9107936507937,553.498253968254,47.51301587301588,521.5058201058201,8.440498941798943,38.832645502645505,23.29780052910053,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E033,33,231,1,0,642.200735930736,1585.544935064935,1399.4533766233765,556.9859307359308,47.286623376623375,524.7443722943723,8.360683116883116,39.158701298701295,23.498842857142854,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E034,34,459,1,0,642.2566013071896,1585.6913507625272,1400.2195206971678,556.5518082788672,47.287668845315906,524.3428758169935,8.358031590413944,39.13437908496732,23.48172919389978,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E035,35,231,1,0,642.4470562770563,1587.93987012987,1403.6798268398268,553.8884848484848,47.395411255411254,521.8443722943723,8.422111255411256,38.91246753246754,23.3474,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E036,36,324,1,0,642.4937962962963,1588.3757407407406,1405.2832716049384,553.7421296296296,47.4258950617284,521.7076543209877,8.427346296296296,38.893734567901234,23.33010802469136,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E037,37,324,1,0,642.133425925926,1585.2259567901235,1398.508024691358,555.8123148148148,47.25018518518518,523.6180555555555,8.364725,39.10111111111111,23.45996882716049,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E038,38,201,1,0,642.319303482587,1587.5631343283583,1401.9219900497512,558.1567661691543,47.364726368159204,525.883184079602,8.35134328358209,39.220597014925374,23.526664179104475,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E039,39,288,1,0,642.2288194444444,1586.2919791666668,1399.974375,557.1560416666666,47.29770833333333,524.9106944444444,8.362346875,39.176631944444445,23.512018055555554,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E040,40,188,1,0,642.8521808510638,1591.7421276595746,1412.3697340425533,552.9840425531914,47.66734042553191,521.0706914893617,8.454187234042553,38.756117021276594,23.248776595744683,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E041,41,295,1,0,642.390779661017,1587.5107457627118,1402.4345762711864,557.9879322033898,47.384,525.7225084745763,8.343770169491526,39.20172881355932,23.526726440677965,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E042,42,193,1,0,642.1907772020726,1583.820621761658,1399.690829015544,554.4040932642488,47.2618652849741,522.3435233160621,8.37850725388601,39.005854922279795,23.40409170984456,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E043,43,321,1,0,642.2544236760125,1586.6370093457942,1400.288847352025,557.2804361370717,47.30376947040499,525.0308411214953,8.3589,39.17585669781932,23.510727102803738,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E044,44,180,1,0,642.9753888888889,1592.9596666666666,1415.4303333333332,552.7208333333333,47.72555555555556,520.9212222222222,8.463345555555556,38.70805555555555,23.227766111111112,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E045,45,205,1,0,642.1971707317074,1585.2520487804877,1399.1871219512195,556.0944390243902,47.255512195121945,523.9120975609756,8.364518536585367,39.11448780487805,23.46179707317073,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E046,46,204,1,0,642.2032352941177,1585.4955392156864,1399.113088235294,556.6343137254902,47.262696078431375,524.4042156862746,8.365187745098039,39.149950980392155,23.49477450980392,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E047,47,269,1,0,642.4966914498141,1588.505130111524,1404.4493308550186,553.8948698884758,47.40888475836431,521.9042379182156,8.426180297397769,38.89234200743495,23.33558252788104,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E048,48,174,1,0,642.7573563218391,1591.918908045977,1410.6403448275862,553.3160344827586,47.57994252873563,521.3478735632184,8.448160344827587,38.76925287356322,23.272004597701148,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E049,49,256,1,0,642.33,1588.0032421875,1402.5062109375,558.1587109375,47.384921875,525.893515625,8.344986328125,39.22046875,23.528919140625,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E050,50,161,1,0,642.5427329192547,1588.6142236024846,1405.4811801242236,553.6360869565218,47.4611801242236,521.6972049689441,8.430298757763975,38.86857142857143,23.328188819875777,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E051,51,190,1,0,642.5697368421053,1589.325947368421,1407.1239473684209,553.658,47.46184210526316,521.638947368421,8.43562,38.8601052631579,23.317204210526317,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E052,52,222,1,0,642.4869819819819,1588.5864864864866,1405.4427477477477,553.7474774774774,47.40472972972973,521.7608558558559,8.424445045045045,38.88252252252252,23.337007207207208,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E053,53,164,1,0,642.6579878048781,1589.6893902439024,1407.6359146341465,553.4212195121951,47.511890243902435,521.4494512195122,8.43399024390244,38.84286585365854,23.304209756097563,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E054,54,194,1,0,642.8384536082474,1592.1448453608245,1412.3447422680413,553.0594329896907,47.62623711340206,521.149587628866,8.454289175257733,38.7569587628866,23.25625618556701,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E055,55,525,1,0,642.2001714285715,1584.049219047619,1399.518419047619,554.6057714285714,47.265771428571426,522.5085714285714,8.377071428571428,39.019238095238094,23.411898095238094,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E056,56,195,1,0,642.9231794871795,1592.974,1413.5116923076926,552.8914871794872,47.69035897435898,520.9191282051282,8.458394358974358,38.732512820512824,23.244226153846153,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E057,57,215,1,0,642.3521395348837,1588.3341860465116,1402.23688372093,558.6670697674418,47.385255813953485,526.330046511628,8.345787441860464,39.23279069767442,23.546086046511626,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E058,58,178,1,0,642.7911797752809,1591.4968539325844,1411.5542696629213,553.1042696629213,47.61848314606742,521.1698314606741,8.452164044943821,38.77112359550562,23.266210674157307,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E059,59,299,1,0,642.3801337792643,1588.269464882943,1403.8154180602007,558.859331103679,47.41301003344481,526.5144481605352,8.343986287625418,39.24468227424749,23.546302675585284,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E060,60,190,1,0,642.1862105263158,1585.6526315789474,1399.384842105263,556.2732631578947,47.260789473684206,524.1054210526315,8.360259473684211,39.11847368421053,23.47170421052632,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E061,61,199,1,0,642.7509045226132,1591.3570854271356,1409.8530150753768,553.3476381909547,47.55452261306533,521.3676381909548,8.446302010050251,38.791507537688446,23.282652261306534,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E062,62,246,1,0,642.1682113821139,1584.894268292683,1398.8028048780488,555.9512195121952,47.24808943089431,523.7718699186992,8.36454512195122,39.10670731707317,23.47522317073171,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E063,63,231,1,0,642.6872727272728,1590.4018614718616,1409.1038528138529,553.3129004329004,47.54056277056277,521.3763203463203,8.443688744588744,38.82363636363637,23.295304761904763,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E064,64,195,1,0,642.5985641025641,1589.5706153846154,1406.4731282051282,553.7703076923077,47.44379487179488,521.7388717948718,8.430198974358975,38.85774358974359,23.317657948717947,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E065,65,234,1,0,642.4756410256409,1588.2056837606838,1405.099871794872,553.7217094017094,47.42722222222222,521.6838888888889,8.429360256410256,38.89059829059829,23.331075213675213,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E066,66,165,1,0,642.4389090909091,1587.7687878787879,1404.1143636363636,553.8281212121212,47.39842424242424,521.8118181818181,8.422190909090908,38.909333333333336,23.344859393939394,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E067,67,263,1,0,642.7982129277566,1591.552091254753,1410.8858935361216,553.1167300380229,47.62406844106464,521.1715209125476,8.45075247148289,38.77638783269962,23.258994676806083,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E068,68,201,1,0,642.410895522388,1587.6854228855723,1402.7829850746268,554.047512437811,47.343830845771144,522.0471641791045,8.420195024875621,38.91557213930348,23.347965174129353,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E069,69,170,1,0,642.9033529411764,1592.1448235294117,1413.1837647058824,552.9132941176471,47.673941176470585,521.0432941176471,8.454964117647059,38.74358823529412,23.25042117647059,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E070,70,172,1,0,642.497965116279,1589.4766279069765,1406.5563953488372,553.615,47.46395348837209,521.6533139534884,8.432261627906977,38.86558139534884,23.318077906976747,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E071,71,409,1,0,642.2165281173594,1583.4328117359414,1399.7308068459658,554.3396577017115,47.24968215158924,522.2734963325183,8.376050122249389,39.00738386308068,23.404303911980442,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E072,72,232,1,0,642.3257758620689,1587.6100862068965,1402.196077586207,557.509224137931,47.35775862068966,525.2801293103448,8.345532327586207,39.177715517241374,23.507156896551724,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E073,73,215,1,0,642.185534883721,1583.8121395348837,1399.5937674418603,554.6839069767442,47.26972093023256,522.6082325581395,8.37867534883721,39.029534883720935,23.412724186046514,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E074,74,193,1,0,642.8061658031088,1591.994041450777,1410.6258549222796,553.2748186528497,47.58160621761658,521.329274611399,8.447011917098447,38.77823834196891,23.27050310880829,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E075,75,259,1,0,642.2033204633204,1584.9426640926642,1399.101969111969,555.5671814671814,47.244015444015446,523.4192664092664,8.361595366795367,39.08683397683398,23.44417065637066,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E076,76,153,1,0,642.9437908496732,1593.1450980392158,1414.6082352941175,552.7050326797386,47.73143790849673,520.7976470588235,8.464560130718954,38.72130718954248,23.221718954248363,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E077,77,255,1,0,642.4029803921569,1588.8329019607843,1403.7497647058824,558.9526666666667,47.43152941176471,526.6122745098039,8.339916862745099,39.247019607843136,23.54495960784314,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E078,78,221,1,0,642.6600452488688,1589.9781900452488,1408.739773755656,553.4340723981901,47.53036199095022,521.4741176470588,8.441204524886878,38.81742081447964,23.294117194570134,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E079,79,166,1,0,642.6724698795181,1589.043313253012,1407.27156626506,553.4614457831326,47.49108433734939,521.5318674698794,8.437761445783133,38.854397590361444,23.311069277108434,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E080,80,147,1,0,642.7138095238095,1590.343605442177,1409.106530612245,553.3407482993197,47.55510204081633,521.3433333333334,8.44385238095238,38.8321768707483,23.28950068027211,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E081,81,347,1,0,642.2404034582133,1586.3373775216137,1400.305446685879,556.5395965417868,47.289625360230545,524.3510374639769,8.357199135446686,39.12896253602305,23.475542363112393,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E082,82,285,1,0,642.3866315789473,1588.5452280701754,1403.457894736842,558.5124210526316,47.405192982456136,526.2544210526316,8.33758596491228,39.23101754385965,23.53648315789474,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E083,83,181,1,0,642.7350828729282,1590.6155248618784,1409.9506077348067,553.256408839779,47.55817679558012,521.3243093922651,8.44726408839779,38.80773480662983,23.28199005524862,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E084,84,226,1,0,642.2919026548673,1586.6161946902655,1400.4353097345133,556.721017699115,47.30460176991151,524.5182300884956,8.352310619469026,39.132123893805314,23.47919867256637,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E085,85,266,1,0,642.3310526315789,1587.1945864661654,1402.1288721804513,558.2179323308271,47.37015037593984,525.8881203007519,8.34956165413534,39.2190977443609,23.529874060150377,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E086,86,341,1,0,642.5189442815249,1588.9420234604106,1405.4122580645162,553.7389149560117,47.424281524926684,521.7558651026393,8.426321407624632,38.88568914956012,23.325534017595306,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E087,87,172,1,0,642.7663372093023,1591.4741860465117,1411.032558139535,553.2263372093023,47.590755813953486,521.2537790697675,8.44978488372093,38.78296511627907,23.268867441860465,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E088,88,322,1,0,642.2683229813664,1586.4396894409938,1400.9659937888198,556.6302795031056,47.31965838509317,524.4263664596274,8.34960900621118,39.11515527950311,23.475958695652174,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E089,89,207,1,0,642.1567632850242,1584.040579710145,1398.6106763285022,555.6780193236715,47.24338164251208,523.4797584541062,8.36961690821256,39.10207729468599,23.455385507246376,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E090,90,181,1,0,642.6075138121547,1589.5537016574583,1406.973591160221,553.5358011049724,47.466298342541435,521.5874033149172,8.433872375690608,38.846740331491716,23.30596740331492,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E091,91,156,1,0,642.5215384615385,1589.1491025641026,1406.3373717948718,553.6357051282051,47.45717948717949,521.6359615384616,8.43123141025641,38.87820512820513,23.316341666666666,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E092,92,158,1,0,642.9754430379746,1592.9627215189873,1414.126329113924,552.7520886075949,47.725443037974685,520.8274050632912,8.464049367088608,38.71158227848102,23.233780379746836,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E093,93,171,1,0,642.699649122807,1589.768538011696,1407.8150877192982,553.471812865497,47.50152046783626,521.4783625730994,8.43945730994152,38.82766081871345,23.29344269005848,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E094,94,392,1,0,642.4736479591837,1588.834107142857,1404.7982653061226,559.6213010204082,47.46494897959183,527.2829081632653,8.33403775510204,39.27354591836735,23.56750357142857,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E095,95,166,1,0,642.8339156626506,1592.6446987951808,1413.0675903614458,553.0112650602409,47.664698795180726,521.0496987951807,8.459952409638555,38.74006024096386,23.24445843373494,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E096,96,491,1,0,642.2930957230142,1586.9228105906313,1401.668900203666,557.2394704684318,47.344541751527494,525.0415274949083,8.34937250509165,39.16743380855397,23.495512423625254,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E097,97,275,1,0,642.2618181818182,1586.5931272727273,1401.0710909090908,557.2363272727273,47.32338181818182,525.0037090909091,8.352579272727272,39.17083636363636,23.50193345454545,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E098,98,307,1,0,642.32003257329,1587.0594136807817,1401.6249185667752,557.1438110749185,47.34325732899023,524.956319218241,8.346105537459282,39.14700325732899,23.496756026058634,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E099,99,145,1,0,642.9911034482759,1593.3515172413793,1414.5437241379311,552.7893103448275,47.72268965517242,520.8677241379311,8.466766206896551,38.70255172413793,23.217824137931036,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD003,FD003-E100,100,152,1,0,642.8873026315789,1592.1617763157894,1412.8763157894737,552.9496052631579,47.66657894736842,521.0306578947369,8.459361842105263,38.75157894736842,23.24825657894737,"Sea level, HPC and fan degradation",1 operating condition,2 fault modes,True
FD004,FD004-E001,1,321,1,0,576.9593769470405,1406.455295950156,1187.6971028037383,276.1838317757009,42.43401869158878,259.9178504672897,9.311891277258567,20.449595015576325,12.27222398753894,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E002,2,299,1,0,579.0917056856188,1415.8788963210702,1200.0575585284282,281.46240802675584,42.778762541806024,264.94565217391306,9.354263879598662,20.768795986622074,12.455271571906355,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E003,3,307,1,0,577.9120521172639,1412.3462540716612,1195.463680781759,281.47667752442993,42.65345276872964,264.9667752442997,9.264343648208468,20.770456026058632,12.468967426710098,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E004,4,274,1,0,577.0247080291971,1412.7738321167885,1197.357299270073,272.80963503649633,42.75032846715329,256.8498175182482,9.398095620437957,20.12551094890511,12.080574087591241,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E005,5,193,1,0,581.4747668393783,1426.7695336787565,1215.471554404145,289.96046632124353,43.211761658031094,273.07253886010363,9.327458549222797,21.26642487046632,12.764441968911918,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E006,6,331,1,0,580.7394259818731,1419.4509365558913,1202.4103927492447,289.95785498489425,42.83607250755287,272.9723262839879,9.220260120845921,21.35788519637462,12.811408157099699,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E007,7,221,1,0,577.1238461538461,1414.8225339366518,1203.1314479638008,271.83945701357464,42.98710407239819,255.99031674208146,9.385697285067872,20.02864253393665,12.011744796380091,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E008,8,230,1,0,578.6150434782609,1417.4004782608695,1202.3369565217392,279.4978695652174,42.923782608695646,263.16204347826084,9.327577826086957,20.56882608695652,12.336516086956523,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E009,9,334,1,0,578.9297904191617,1417.194491017964,1199.9961976047903,282.63868263473057,42.87874251497006,266.0791616766467,9.196535329341318,20.817964071856288,12.492594011976047,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E010,10,354,1,0,579.2819209039548,1414.5618079096046,1196.8051694915255,283.3470338983051,42.69446327683616,266.74375706214687,9.245683898305085,20.912033898305083,12.553023446327684,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E011,11,301,1,0,578.3694352159469,1416.3689700996679,1201.8604983388705,275.6937873754153,42.917242524916944,259.56936877076413,9.379637209302325,20.312691029900332,12.187292691029901,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E012,12,272,1,0,581.2276470588235,1418.9544117647058,1202.4751470588235,293.3787132352941,42.7439705882353,276.1235661764706,9.249053676470588,21.607279411764708,12.970913970588235,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E013,13,256,1,0,578.51171875,1415.839453125,1200.2351171875,279.229140625,42.8355078125,262.91078125,9.301128125,20.583359375,12.35292421875,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E014,14,253,1,0,581.339209486166,1419.961462450593,1203.3186561264822,295.02853754940713,42.806245059288536,277.69790513833993,9.233216600790513,21.71494071146245,13.027206324110672,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E015,15,224,1,0,581.4729464285714,1424.5164285714286,1208.1054464285714,293.39946428571426,43.04705357142858,276.20191964285715,9.184065178571428,21.545312499999998,12.926286607142856,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E016,16,184,1,0,581.4614673913044,1424.4876086956522,1211.2919565217392,288.97989130434786,43.086630434782606,272.10842391304345,9.352503804347826,21.241684782608694,12.744990217391305,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E017,17,151,1,0,583.7929139072847,1429.3666887417219,1213.6313907284768,295.31165562913907,43.205695364238416,278.00099337748344,9.248317218543047,21.659006622516554,13.016769536423842,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E018,18,343,1,0,581.4051603498542,1421.7398250728863,1204.6328862973762,291.28743440233234,42.944489795918365,274.2439941690962,9.204409620991255,21.41393586005831,12.847318950437318,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
FD004,FD004-E019,19,210,1,0,579.4292857142857,1422.8321428571428,1209.7651904761906,276.2896666666667,43.25142857142857,260.1673333333333,9.320452380952382,20.3,12.17411238095238,"Multiple operating conditions, HPC and fan degradation",6 operating conditions,2 fault modes,True
