sample_index,timestamp,bearing_1_rms,bearing_1_peak,bearing_2_rms,bearing_2_peak,bearing_3_rms,bearing_3_peak,bearing_4_rms,bearing_4_peak,hours_from_start,bearing_1_threshold,bearing_1_anomaly_flag,bearing_2_threshold,bearing_2_anomaly_flag,bearing_3_threshold,bearing_3_anomaly_flag,bearing_4_threshold,bearing_4_anomaly_flag,any_anomaly_flag,anomaly_status
480,2004-02-15 18:22:39,0.07756135172397398,0.383,0.09334155713862127,0.542,0.10242379384167467,0.913,0.054546562141039194,0.237,79.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
481,2004-02-15 18:32:39,0.0757864766238839,0.378,0.09152398454008517,0.466,0.09925786236962542,0.854,0.0545453876730769,0.21,80.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
482,2004-02-15 18:42:39,0.07666461430110699,0.396,0.09237841195914634,0.425,0.09938784532742485,0.83,0.054769693589954475,0.247,80.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
483,2004-02-15 18:52:39,0.07681094129826167,0.405,0.09369073230748333,0.505,0.09808726259807832,0.837,0.05534738968480695,0.251,80.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
484,2004-02-15 19:02:39,0.07548862542369794,0.391,0.09251451321954843,0.549,0.09890647684610637,0.73,0.05590771073063737,0.261,80.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
485,2004-02-15 19:12:39,0.07672604153231645,0.493,0.09145214526213628,0.552,0.10025409879985893,0.984,0.05494174827146475,0.242,80.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
486,2004-02-15 19:22:39,0.07659261588817652,0.457,0.09314412293171669,0.53,0.09922315541400858,1.008,0.055003148436163406,0.291,80.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
487,2004-02-15 19:32:39,0.0761245009733233,0.461,0.09147689177336331,0.439,0.0987630049783002,0.999,0.055337270671678644,0.237,81.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
488,2004-02-15 19:42:39,0.0758757143191252,0.347,0.09218072697576891,0.449,0.09887385848938093,0.671,0.05586640252996988,0.269,81.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
489,2004-02-15 19:52:39,0.07866708215291275,0.408,0.0936504674766429,0.42,0.10045953058399312,1.035,0.05573660415713134,0.256,81.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
490,2004-02-15 20:02:39,0.07488942304220102,0.32,0.09194637294666318,0.422,0.09784829042682924,0.725,0.054709724501939554,0.266,81.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
491,2004-02-15 20:12:39,0.07551084326884368,0.408,0.09201408344777649,0.464,0.09797741762893313,0.833,0.054008376086492366,0.244,81.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
492,2004-02-15 20:22:39,0.07746565172555915,0.376,0.09217530321858182,0.41,0.09904450521695726,0.754,0.055693600605792225,0.247,81.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
493,2004-02-15 20:32:39,0.07787997670444165,0.4,0.0920068691177118,0.439,0.09853542648934696,0.833,0.056080027047013356,0.259,82.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
494,2004-02-15 20:42:39,0.07812252964844313,0.444,0.09262492856989486,0.544,0.0980529470231358,0.872,0.05555871445554806,0.298,82.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
495,2004-02-15 20:52:39,0.07611407711044653,0.415,0.09230431555415962,0.464,0.09582488708250586,0.803,0.05450268682453875,0.281,82.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
496,2004-02-15 21:02:39,0.077470789606067,0.408,0.091721704860835,0.479,0.09748541732893631,0.879,0.054843531427627136,0.266,82.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
497,2004-02-15 21:12:39,0.07693442285428465,0.393,0.09185301900106155,0.42,0.09973017797255503,0.713,0.0560988681509039,0.271,82.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
498,2004-02-15 21:22:39,0.07845103780085545,0.393,0.09336539311147024,0.479,0.09983659060794668,0.791,0.05647240623539629,0.254,82.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
499,2004-02-15 21:32:39,0.07712598352036994,0.378,0.09329416472574799,0.518,0.09867469364541055,0.637,0.054627688274096635,0.244,83.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
500,2004-02-15 21:42:39,0.07664916109445931,0.386,0.09175464161453904,0.405,0.10026710104882047,0.774,0.0541728056417032,0.298,83.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
501,2004-02-15 21:52:39,0.07609715052720026,0.391,0.09097526170441886,0.483,0.09769822223025927,0.977,0.05536178506961052,0.261,83.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
502,2004-02-15 22:02:39,0.07746998977930906,0.432,0.09242665588860176,0.4,0.09777709897508913,0.735,0.05492334279688715,0.234,83.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
503,2004-02-15 22:12:39,0.07800517279271853,0.518,0.09218471500030523,0.461,0.09988879216799676,0.798,0.05516254124885156,0.249,83.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
504,2004-02-15 22:22:39,0.07763653012948786,0.4,0.09378911033162045,0.459,0.09991370812989389,0.881,0.05510428722615986,0.256,83.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
505,2004-02-15 22:32:39,0.0791884014846082,0.415,0.09391152127468173,0.535,0.10013236649711471,0.857,0.056301456932608546,0.242,84.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
506,2004-02-15 22:42:39,0.07754853035710525,0.391,0.09343051552072669,0.371,0.0993458614906152,0.723,0.05545708019847984,0.251,84.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
507,2004-02-15 22:52:39,0.07856042875899338,0.454,0.09291271131458885,0.4,0.0984372361107574,0.737,0.055709211623982124,0.256,84.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
508,2004-02-15 23:02:39,0.0789819683115037,0.442,0.0940320977134437,0.4,0.10033628660736976,0.759,0.05542731374850309,0.254,84.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
509,2004-02-15 23:12:39,0.0790762796786274,0.391,0.09335233943155227,0.479,0.09911963479529738,0.61,0.05538307776509333,0.266,84.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
510,2004-02-15 23:22:39,0.07822047728316575,0.457,0.09353178014174848,0.374,0.09840601207695912,0.723,0.05526893676463977,0.276,84.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
511,2004-02-15 23:32:39,0.0778155094799552,0.403,0.09283142615321939,0.461,0.0986023998285697,0.669,0.05505578004184143,0.251,85.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
512,2004-02-15 23:42:39,0.077529087283419,0.366,0.09196958991291632,0.427,0.1020652417535899,0.715,0.054667947397503865,0.259,85.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
513,2004-02-15 23:52:39,0.08153544630347129,0.483,0.09374747574726679,0.427,0.10047335623188866,0.725,0.0559614085602469,0.276,85.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
514,2004-02-16 00:02:39,0.07680178169726923,0.474,0.092942016114215,0.493,0.09915234022586468,0.647,0.055627657503231925,0.256,85.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
515,2004-02-16 00:12:39,0.07831487270697295,0.374,0.09129114253353457,0.396,0.09895877801435177,0.857,0.05561291345162672,0.234,85.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
516,2004-02-16 00:22:39,0.07714297013854778,0.361,0.09269065576429819,0.471,0.09995281748233138,0.825,0.05609026364513943,0.247,85.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
517,2004-02-16 00:32:39,0.07835456303769503,0.422,0.09190654672044928,0.383,0.09869106429598883,0.603,0.05503741802458124,0.269,86.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
518,2004-02-16 00:42:39,0.07742108696622162,0.378,0.09365008973108688,0.481,0.10123373205537459,1.025,0.05499906471150782,0.249,86.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
519,2004-02-16 00:52:39,0.0755716893063095,0.4,0.09178688562668894,0.459,0.09981447732073989,0.889,0.05405897387344676,0.229,86.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
520,2004-02-16 01:02:39,0.07788295128949917,0.359,0.09257087207875853,0.547,0.09898054895920524,0.74,0.05501141305589459,0.249,86.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
521,2004-02-16 01:12:39,0.0790382315149803,0.437,0.0928039226886787,0.53,0.10031674226816217,0.688,0.05549845551412332,0.264,86.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
522,2004-02-16 01:22:39,0.07650243562299176,0.398,0.0917439528299243,0.457,0.09898859427668927,0.767,0.05432284945265896,0.212,86.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
523,2004-02-16 01:32:39,0.07822062241816012,0.391,0.09221435519856712,0.381,0.0999469300096775,0.745,0.05555131750870653,0.254,87.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
524,2004-02-16 01:42:39,0.0796214999353386,0.405,0.09341923577765582,0.437,0.10255333168573194,0.776,0.056601823347397565,0.269,87.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
525,2004-02-16 01:52:39,0.07955654282244407,0.425,0.0928768035343897,0.491,0.09921035249896429,0.876,0.055606077803346955,0.239,87.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
526,2004-02-16 02:02:39,0.080108293097824,0.498,0.09402939461030924,0.496,0.09975540643634936,0.759,0.05683053894034439,0.247,87.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
527,2004-02-16 02:12:39,0.07790080048880675,0.391,0.0925941789877845,0.415,0.09936835546772109,0.867,0.055209401178745135,0.283,87.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
528,2004-02-16 02:22:39,0.07848352017750684,0.396,0.09201563800093301,0.405,0.09977380986393987,0.881,0.05600597589487662,0.239,87.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
529,2004-02-16 02:32:39,0.07816136965938641,0.435,0.09295412253625104,0.505,0.09971210927629665,0.75,0.05535530873437637,0.234,88.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
530,2004-02-16 02:42:39,0.0778284258300751,0.398,0.09093022280805142,0.43,0.09940935112853758,0.947,0.05485581998592424,0.254,88.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
531,2004-02-16 02:52:39,0.07946396957701962,0.364,0.09381133462384089,0.432,0.09983015287891793,0.85,0.05643000235704076,0.266,88.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
532,2004-02-16 03:02:39,0.07711978716429153,0.398,0.09198609275192433,0.537,0.09901232266269941,0.818,0.055666336028131716,0.273,88.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
533,2004-02-16 03:12:39,0.08226511158434281,0.457,0.09309538119584666,0.405,0.10044532726578798,0.706,0.05635701928816742,0.229,88.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
534,2004-02-16 03:22:39,0.08432588993239636,0.43,0.09414325852125578,0.508,0.10005776334627602,0.864,0.05645067589138105,0.242,88.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
535,2004-02-16 03:32:39,0.0842800498732685,0.4,0.09284881470744862,0.41,0.0986299104152266,0.92,0.055576856799559565,0.239,89.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
536,2004-02-16 03:42:39,0.08309850817281184,0.42,0.09226838744806168,0.547,0.09790122074538958,0.618,0.056721935172272635,0.327,89.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
537,2004-02-16 03:52:39,0.0826680884126207,0.393,0.09346711199877006,0.408,0.09789384297384336,0.754,0.055905736005882035,0.225,89.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
538,2004-02-16 04:02:39,0.08427124871137842,0.42,0.0917120504367474,0.513,0.10069185521695015,1.284,0.055940463870501424,0.261,89.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
539,2004-02-16 04:12:39,0.08598723191692109,0.476,0.09521701646559493,0.51,0.10269132938500394,0.881,0.05772255545454589,0.273,89.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
540,2004-02-16 04:22:39,0.08444288039158852,0.515,0.0937404062799562,0.425,0.10091138473115595,0.923,0.05734556110900172,0.242,89.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
541,2004-02-16 04:32:39,0.08268255902187746,0.393,0.09306176754245,0.408,0.10163316820264066,0.83,0.05573651479982625,0.239,90.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
542,2004-02-16 04:42:39,0.0836379520986137,0.4,0.09343127200188717,0.393,0.09906503299206411,0.879,0.05596298825730717,0.259,90.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
543,2004-02-16 04:52:39,0.0838157123265829,0.444,0.09345073145237749,0.476,0.0992093588075238,0.779,0.05597826639503719,0.256,90.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
544,2004-02-16 05:02:39,0.08551655227434408,0.42,0.09238883020834081,0.408,0.09991826860184591,0.715,0.05613321687832771,0.254,90.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
545,2004-02-16 05:12:39,0.08430120065361243,0.41,0.09255914045852995,0.417,0.09755535638084538,0.674,0.055406098861186984,0.242,90.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
546,2004-02-16 05:22:39,0.08697885681706287,0.398,0.09305298442369407,0.415,0.09824955818523434,0.964,0.055988141357400406,0.237,90.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
547,2004-02-16 05:32:39,0.0847858305411162,0.518,0.09183066585518287,0.466,0.09906807875655824,0.698,0.05609140924781843,0.276,91.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
548,2004-02-16 05:42:39,0.085168471600044,0.413,0.09335742257372669,0.432,0.10046058335782124,0.803,0.05604524974992305,0.232,91.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
549,2004-02-16 05:52:39,0.08699169910336632,0.403,0.09299110104223347,0.435,0.0986342040124615,0.73,0.05580558424048506,0.244,91.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
550,2004-02-16 06:02:39,0.08695528664204379,0.396,0.09461645927234001,0.447,0.09924657951245411,0.815,0.055955996418223575,0.259,91.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
551,2004-02-16 06:12:39,0.08790080163305894,0.469,0.09379703585693354,0.464,0.10187933824160261,0.837,0.057546748998640235,0.315,91.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
552,2004-02-16 06:22:39,0.08565032244174565,0.396,0.09396673644749907,0.461,0.10031081603921445,0.957,0.05665480469061075,0.266,91.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
553,2004-02-16 06:32:39,0.08544638075644281,0.532,0.09204713360386352,0.442,0.09866735045050047,0.759,0.057371240004792476,0.283,92.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
554,2004-02-16 06:42:39,0.08661301154867697,0.442,0.09297210183033403,0.496,0.09964210271171771,0.852,0.05561270448728982,0.237,92.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
555,2004-02-16 06:52:39,0.08760435629686174,0.435,0.09304581968335211,0.464,0.10292608230166322,0.972,0.05591850279717908,0.278,92.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
556,2004-02-16 07:02:39,0.08819957754159384,0.439,0.09193883278903085,0.474,0.09908280967871332,0.73,0.05626581722058251,0.247,92.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
557,2004-02-16 07:12:39,0.08605389220297506,0.403,0.0912818164780437,0.415,0.09842002027344335,0.813,0.05470005302356891,0.232,92.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
558,2004-02-16 07:22:39,0.08917826412847893,0.498,0.09305815685172701,0.581,0.10019771786830091,0.852,0.056611615847175084,0.242,92.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
559,2004-02-16 07:32:39,0.08561711642539709,0.398,0.09239715857162153,0.43,0.09603662250062799,0.652,0.05588000536864684,0.234,93.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
560,2004-02-16 07:42:39,0.08827365730623576,0.396,0.0935309660035782,0.525,0.09894025481793292,0.986,0.055907535619650596,0.227,93.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
561,2004-02-16 07:52:39,0.08883351291927008,0.476,0.09272338261514057,0.508,0.09970987895357962,0.898,0.0565452775057575,0.271,93.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
562,2004-02-16 08:02:39,0.08730537730432188,0.452,0.0930680847992647,0.447,0.09936554642533925,0.994,0.055904494015882794,0.266,93.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
563,2004-02-16 08:12:39,0.08747885570417858,0.464,0.09276633137258433,0.435,0.09943073810290005,0.845,0.05652043929936983,0.271,93.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
564,2004-02-16 08:22:39,0.08891707562606085,0.479,0.09365815944208025,0.535,0.09817416065499363,0.806,0.05581695373467411,0.237,93.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
565,2004-02-16 08:32:39,0.08606533531776527,0.4,0.0926375858626137,0.586,0.09962304930649835,0.745,0.0555271123423335,0.254,94.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
566,2004-02-16 08:42:39,0.08849752380010414,0.459,0.09320813953400543,0.605,0.0990893528766619,0.737,0.05566831266668903,0.21,94.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
567,2004-02-16 08:52:39,0.08784936420382122,0.554,0.09390425174662619,0.498,0.10005354913901106,0.857,0.056636509333230674,0.242,94.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
568,2004-02-16 09:02:39,0.08692632195841919,0.396,0.09169913919392184,0.388,0.09877137550495399,0.662,0.055533251669748505,0.217,94.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
569,2004-02-16 09:12:39,0.08674333435306428,0.481,0.0912041563994276,0.471,0.09858925678152958,0.977,0.05634834718488867,0.291,94.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
570,2004-02-16 09:22:39,0.08853620513180258,0.505,0.0936110316369851,0.432,0.0993414568487302,0.71,0.056298044586102186,0.251,94.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
571,2004-02-16 09:32:39,0.08814084160583206,0.461,0.09275428256201301,0.388,0.1014253304468366,0.735,0.0553787875221359,0.266,95.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
572,2004-02-16 09:42:39,0.0899870048126742,0.369,0.09353485913308938,0.396,0.09964296394463522,0.74,0.05578468564349673,0.264,95.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
573,2004-02-16 09:52:39,0.08840501059576601,0.447,0.09265233945162624,0.435,0.09737317221888557,0.759,0.0556516167007415,0.264,95.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
574,2004-02-16 10:02:39,0.08764679009783032,0.42,0.09269172592355533,0.383,0.10235076454969083,0.933,0.05574198460457118,0.227,95.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
575,2004-02-16 10:12:39,0.08951969957125708,0.442,0.0922238985346938,0.442,0.09940757352349028,0.73,0.05551092762634669,0.261,95.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
576,2004-02-16 10:22:39,0.08913656021626312,0.422,0.09488952252158822,0.435,0.101971905358397,0.815,0.05570401734909364,0.254,95.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
577,2004-02-16 10:32:39,0.08819533236169941,0.474,0.09316046697726389,0.427,0.09890342314285688,0.92,0.05573558486211367,0.352,96.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
578,2004-02-16 10:42:39,0.08845663938213598,0.425,0.09288572106483524,0.515,0.09786359637829457,0.728,0.05611601055514371,0.217,96.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
579,2004-02-16 10:52:39,0.090150743170207,0.483,0.0927448754059355,0.479,0.09785003223603839,0.879,0.05520490019789344,0.222,96.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
580,2004-02-16 11:02:39,0.09071041798845723,0.452,0.0950661660515158,0.64,0.09794839501460706,0.662,0.0574746878729563,0.298,96.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
581,2004-02-16 11:12:39,0.08991441460146977,0.454,0.09263150491665889,0.454,0.0988358376437129,0.742,0.055543177180010145,0.249,96.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
582,2004-02-16 11:22:39,0.09103706078046937,0.439,0.09339420192455739,0.469,0.09920378848809468,0.84,0.05595032499626342,0.254,96.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
583,2004-02-16 11:32:39,0.09011333846624067,0.491,0.09232211252423496,0.457,0.0980954707757639,0.684,0.05583582501825105,0.266,97.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
584,2004-02-16 11:42:39,0.09209473537180682,0.464,0.09345214245637977,0.41,0.10107643809459564,0.737,0.05690404864289644,0.242,97.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
585,2004-02-16 11:52:39,0.0892083709483904,0.405,0.09213045348300623,0.459,0.09901602172675768,0.83,0.05573613634376938,0.251,97.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
586,2004-02-16 12:02:39,0.08972886132503578,0.505,0.09259003562622506,0.422,0.09739418160921177,0.64,0.05573562910349627,0.254,97.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
587,2004-02-16 12:12:39,0.09109389338539316,0.403,0.09355993024193103,0.435,0.09910242097824856,0.789,0.05681175785062565,0.237,97.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
588,2004-02-16 12:22:39,0.0918239707351109,0.466,0.09275637981343252,0.42,0.10030408161716302,0.969,0.057264926666956234,0.251,97.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
589,2004-02-16 12:32:39,0.08981583914286778,0.544,0.09300471573225468,0.552,0.09859257205120411,0.796,0.05570250613260704,0.232,98.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
590,2004-02-16 12:42:39,0.09123699259817464,0.422,0.09342941436587301,0.571,0.10028082662928704,0.84,0.05711262430906804,0.273,98.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
591,2004-02-16 12:52:39,0.090868854030479,0.454,0.09264612850493605,0.515,0.09726888272656883,0.83,0.056630612477098025,0.242,98.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
592,2004-02-16 13:02:39,0.08962443312887326,0.493,0.09248093975922822,0.4,0.09730870381363953,0.667,0.05524059017366103,0.244,98.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
593,2004-02-16 13:12:39,0.08982404539353243,0.498,0.09325730455849357,0.498,0.10091752027491312,0.85,0.055504400955155124,0.278,98.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
